Column1,Column2,Category,Value,Month,Date,Name,Surname,Orientation
79,154,C,392,Aug,2020-10-01 04:47:44.188246,Bob,Smith,Straight
96,112,A,354,Aug,2020-07-04 04:47:44.188246,Ivy,Davis,Lesbian
90,131,A,262,Jan,2022-06-02 04:47:44.188246,Ivy,Miller,Gay
95,64,C,493,Oct,2022-11-19 04:47:44.188246,Frank,Brown,Straight
29,195,A,402,Feb,2020-10-06 04:47:44.188246,Eva,Jones,Bisexual
95,107,C,216,Nov,2023-09-04 04:47:44.188246,Alice,Jones,Pansexual
82,85,B,254,Jun,2023-08-10 04:47:44.188246,Bob,Davis,Bisexual
24,164,B,450,Aug,2022-03-10 04:47:44.188246,Eva,Williams,Gay
9,84,A,437,Jan,2020-07-11 04:47:44.188246,Henry,Williams,Lesbian
17,106,C,203,Jun,2022-12-02 04:47:44.188246,Alice,Davis,Gay
16,61,C,106,Sep,2021-08-17 04:47:44.188246,David,Martinez,Lesbian
32,198,C,477,Mar,2022-01-11 04:47:44.188246,David,Davis,Straight
33,120,C,397,May,2020-07-26 04:47:44.188246,David,Rodriguez,Pansexual
34,109,C,458,Aug,2020-07-02 04:47:44.188246,Henry,Rodriguez,Bisexual
68,116,C,328,Oct,2022-09-06 04:47:44.188246,Frank,Rodriguez,Pansexual
7,144,C,436,Feb,2021-03-16 04:47:44.188246,Bob,Johnson,Bisexual
84,159,A,188,May,2019-08-18 04:47:44.188246,Alice,Williams,Pansexual
36,188,A,312,Apr,2020-04-16 04:47:44.188246,Ivy,Brown,Lesbian
30,84,B,406,May,2020-06-29 04:47:44.188246,Bob,Davis,Pansexual
3,141,B,490,Jun,2024-01-29 04:47:44.188246,Alice,Martinez,Lesbian
11,127,B,245,Apr,2022-11-20 04:47:44.188246,Jack,Smith,Pansexual
88,158,C,194,Jul,2023-08-29 04:47:44.188246,David,Martinez,Bisexual
80,179,B,403,Nov,2019-10-24 04:47:44.188246,Henry,Brown,Bisexual
90,57,A,125,Aug,2021-04-01 04:47:44.188246,David,Johnson,Gay
21,134,A,223,Jun,2021-04-29 04:47:44.188246,Frank,Smith,Straight
57,149,A,113,Dec,2019-07-04 04:47:44.188246,Charlie,Johnson,Bisexual
7,103,A,223,Apr,2022-02-19 04:47:44.188246,Charlie,Williams,Gay
62,188,B,110,Oct,2021-04-26 04:47:44.188246,Ivy,Rodriguez,Lesbian
85,50,B,487,Feb,2019-12-08 04:47:44.188246,David,Smith,Straight
82,129,C,135,Mar,2019-07-15 04:47:44.188246,Eva,Johnson,Lesbian
98,112,A,449,Jun,2019-07-29 04:47:44.188246,Jack,Jones,Gay
81,169,A,270,May,2019-07-22 04:47:44.188246,Jack,Williams,Gay
34,95,A,247,May,2023-08-02 04:47:44.188246,Jack,Davis,Bisexual
55,101,A,153,Jan,2020-05-27 04:47:44.188246,Henry,Garcia,Bisexual
80,110,B,203,Jul,2019-08-26 04:47:44.188246,Jack,Brown,Pansexual
38,66,B,244,Aug,2021-08-22 04:47:44.188246,Charlie,Martinez,Straight
67,128,B,347,Feb,2019-11-29 04:47:44.188246,Bob,Garcia,Lesbian
14,197,B,439,Jan,2019-05-17 04:47:44.188246,Grace,Garcia,Pansexual
55,85,C,476,Dec,2021-10-09 04:47:44.188246,Alice,Rodriguez,Straight
89,126,A,458,Jun,2022-06-12 04:47:44.188246,Henry,Garcia,Pansexual
67,83,A,327,Jan,2021-12-09 04:47:44.188246,Ivy,Brown,Pansexual
99,144,A,308,Oct,2020-10-20 04:47:44.188246,David,Miller,Bisexual
71,168,B,269,Nov,2020-06-23 04:47:44.188246,Charlie,Jones,Lesbian
99,153,C,229,Mar,2019-12-21 04:47:44.188246,Grace,Williams,Bisexual
4,182,C,377,Nov,2021-10-29 04:47:44.188246,Henry,Rodriguez,Straight
35,73,C,228,Sep,2024-01-28 04:47:44.188246,Bob,Martinez,Straight
94,55,B,486,Mar,2023-11-04 04:47:44.188246,Bob,Rodriguez,Lesbian
99,172,A,302,Nov,2022-08-14 04:47:44.188246,Charlie,Martinez,Bisexual
52,87,C,308,Apr,2019-11-26 04:47:44.188246,Frank,Brown,Gay
30,129,C,476,Dec,2023-08-31 04:47:44.188246,Bob,Miller,Pansexual
24,177,A,463,Sep,2024-02-11 04:47:44.188246,Bob,Miller,Gay
55,122,A,118,Jan,2023-03-18 04:47:44.188246,David,Rodriguez,Bisexual
31,175,A,460,Dec,2019-11-26 04:47:44.188246,Ivy,Jones,Bisexual
58,190,A,349,Jan,2019-11-18 04:47:44.188246,Ivy,Johnson,Gay
72,139,C,377,Aug,2022-04-12 04:47:44.188246,David,Johnson,Lesbian
35,176,B,217,Nov,2022-04-03 04:47:44.188246,Grace,Williams,Straight
68,119,A,399,May,2022-03-24 04:47:44.188246,Eva,Martinez,Gay
35,101,C,135,Mar,2024-03-08 04:47:44.188246,David,Martinez,Lesbian
53,100,A,455,Mar,2019-11-17 04:47:44.188246,Eva,Garcia,Pansexual
81,157,B,358,Aug,2022-02-23 04:47:44.188246,Grace,Brown,Lesbian
45,107,A,220,Dec,2019-11-22 04:47:44.188246,Bob,Johnson,Pansexual
13,59,B,262,Feb,2019-06-04 04:47:44.188246,Jack,Martinez,Pansexual
1,144,B,439,Jan,2023-01-27 04:47:44.188246,Ivy,Johnson,Gay
31,188,B,314,Dec,2022-10-31 04:47:44.188246,Ivy,Garcia,Pansexual
39,171,A,408,May,2020-02-04 04:47:44.188246,Frank,Rodriguez,Straight
8,183,B,247,Aug,2019-10-17 04:47:44.188246,Jack,Smith,Pansexual
76,189,C,327,Sep,2019-10-26 04:47:44.188246,Alice,Davis,Pansexual
16,191,B,262,Jan,2021-05-16 04:47:44.188246,Charlie,Brown,Lesbian
34,56,B,436,Jan,2022-12-10 04:47:44.188246,Ivy,Martinez,Gay
79,106,C,440,May,2021-10-30 04:47:44.188246,Henry,Brown,Bisexual
4,156,C,100,Oct,2019-08-24 04:47:44.188246,Alice,Garcia,Bisexual
5,130,A,415,Aug,2024-01-21 04:47:44.188246,Grace,Martinez,Straight
10,161,B,288,Nov,2022-06-29 04:47:44.188246,Grace,Miller,Lesbian
86,194,A,351,Jun,2021-11-24 04:47:44.188246,Charlie,Garcia,Straight
29,152,A,201,Mar,2022-03-13 04:47:44.188246,Bob,Brown,Pansexual
27,147,C,223,Nov,2020-03-06 04:47:44.188246,Charlie,Jones,Gay
25,165,C,218,Nov,2022-02-19 04:47:44.188246,Bob,Martinez,Straight
69,94,A,158,Jul,2022-10-15 04:47:44.188246,Eva,Johnson,Straight
89,138,C,241,Oct,2020-10-12 04:47:44.188246,David,Williams,Gay
91,151,B,387,Jan,2023-10-24 04:47:44.188246,Frank,Garcia,Lesbian
18,73,C,431,Jan,2021-02-12 04:47:44.188246,Frank,Jones,Gay
27,197,C,360,Feb,2020-03-25 04:47:44.188246,Frank,Martinez,Lesbian
14,52,C,478,Sep,2022-03-11 04:47:44.188246,Ivy,Brown,Gay
30,150,C,271,Jan,2023-03-24 04:47:44.188246,Ivy,Garcia,Pansexual
2,169,B,363,Mar,2020-07-30 04:47:44.188246,Frank,Miller,Bisexual
47,95,A,155,Dec,2019-05-29 04:47:44.188246,Henry,Miller,Lesbian
51,175,C,296,Mar,2019-12-23 04:47:44.188246,Jack,Rodriguez,Pansexual
88,50,B,358,Oct,2020-09-30 04:47:44.188246,David,Williams,Straight
17,183,A,197,Feb,2023-10-04 04:47:44.188246,Grace,Garcia,Straight
89,128,C,239,Oct,2023-01-26 04:47:44.188246,David,Martinez,Lesbian
70,112,A,221,Jul,2023-12-20 04:47:44.188246,Eva,Davis,Bisexual
8,118,A,189,Oct,2021-04-06 04:47:44.188246,Grace,Smith,Pansexual
74,158,C,221,Jul,2024-02-08 04:47:44.188246,Henry,Miller,Pansexual
41,199,B,109,Feb,2020-08-29 04:47:44.188246,Eva,Davis,Bisexual
94,80,B,251,Jun,2023-02-07 04:47:44.188246,Ivy,Johnson,Bisexual
78,61,B,448,Feb,2022-10-30 04:47:44.188246,Frank,Rodriguez,Pansexual
21,185,B,275,Nov,2020-09-20 04:47:44.188246,Bob,Rodriguez,Bisexual
96,199,A,168,May,2020-10-21 04:47:44.188246,Frank,Garcia,Pansexual
22,75,B,208,Sep,2019-09-19 04:47:44.188246,Ivy,Brown,Straight
2,77,A,113,Aug,2020-03-02 04:47:44.188246,David,Smith,Lesbian
20,55,B,402,Feb,2022-05-21 04:47:44.188246,Grace,Johnson,Pansexual
9,191,B,101,Jul,2021-08-16 04:47:44.188246,David,Davis,Straight
31,176,A,224,Nov,2021-04-11 04:47:44.188246,Eva,Jones,Pansexual
31,157,C,282,Jun,2023-12-18 04:47:44.188246,Jack,Garcia,Lesbian
90,64,C,191,Apr,2022-03-18 04:47:44.188246,Alice,Davis,Gay
92,106,A,159,Feb,2021-09-16 04:47:44.188246,Ivy,Smith,Lesbian
1,69,B,299,May,2020-02-01 04:47:44.188246,Eva,Garcia,Bisexual
53,73,A,293,Jul,2024-03-06 04:47:44.188246,Ivy,Brown,Lesbian
28,151,A,305,Apr,2019-07-06 04:47:44.188246,David,Smith,Straight
49,85,A,338,Apr,2020-09-01 04:47:44.188246,Frank,Rodriguez,Bisexual
29,180,C,380,Dec,2019-05-20 04:47:44.188246,Bob,Williams,Gay
46,165,A,110,Sep,2020-07-21 04:47:44.188246,Bob,Smith,Bisexual
59,73,C,389,Oct,2021-09-24 04:47:44.188246,Frank,Rodriguez,Pansexual
13,140,B,444,Mar,2019-08-03 04:47:44.188246,Eva,Miller,Bisexual
90,58,A,498,Nov,2023-01-24 04:47:44.188246,Jack,Rodriguez,Bisexual
30,155,C,297,Jan,2022-05-04 04:47:44.188246,Jack,Johnson,Straight
14,179,B,132,Nov,2022-02-26 04:47:44.188246,Charlie,Williams,Bisexual
18,192,C,324,Sep,2023-03-21 04:47:44.188246,Bob,Jones,Gay
91,69,C,229,Aug,2023-05-07 04:47:44.188246,Jack,Johnson,Bisexual
58,65,B,288,Mar,2023-07-11 04:47:44.188246,Frank,Davis,Straight
24,97,C,216,Sep,2023-03-30 04:47:44.188246,Eva,Rodriguez,Straight
4,56,C,426,Oct,2024-02-06 04:47:44.188246,Jack,Rodriguez,Gay
59,92,B,472,Oct,2021-07-05 04:47:44.188246,Frank,Davis,Gay
59,91,B,314,Feb,2020-03-27 04:47:44.188246,Frank,Williams,Bisexual
81,89,A,373,Mar,2019-08-18 04:47:44.188246,Jack,Rodriguez,Straight
8,73,B,146,May,2021-10-12 04:47:44.188246,Alice,Jones,Gay
21,111,C,424,Mar,2022-03-10 04:47:44.188246,Jack,Brown,Gay
95,120,A,122,Aug,2023-02-11 04:47:44.188246,Henry,Rodriguez,Bisexual
45,107,C,303,Nov,2020-07-28 04:47:44.188246,Jack,Smith,Pansexual
73,133,C,486,Nov,2021-08-14 04:47:44.188246,Bob,Johnson,Bisexual
6,180,C,257,Jun,2019-08-01 04:47:44.188246,David,Jones,Lesbian
47,154,B,416,Jan,2021-01-22 04:47:44.188246,Jack,Miller,Lesbian
91,173,A,302,Apr,2019-05-01 04:47:44.188246,Henry,Martinez,Pansexual
65,158,A,335,Aug,2022-01-22 04:47:44.188246,Eva,Garcia,Bisexual
25,196,B,422,Jan,2021-12-05 04:47:44.188246,Henry,Davis,Lesbian
6,181,B,338,Feb,2020-03-14 04:47:44.188246,Eva,Davis,Lesbian
80,155,C,425,Aug,2019-04-07 04:47:44.188246,Frank,Brown,Gay
42,135,C,481,Aug,2019-12-08 04:47:44.188246,Charlie,Brown,Pansexual
52,198,A,257,Sep,2020-05-17 04:47:44.188246,Grace,Smith,Lesbian
17,60,C,431,Jun,2022-06-29 04:47:44.188246,Bob,Davis,Lesbian
84,149,B,286,Aug,2023-07-28 04:47:44.188246,Henry,Rodriguez,Gay
29,172,A,226,Apr,2019-06-19 04:47:44.188246,Alice,Johnson,Pansexual
27,163,B,115,Aug,2023-01-19 04:47:44.188246,Ivy,Miller,Bisexual
17,63,C,127,Jul,2022-04-27 04:47:44.188246,Henry,Davis,Gay
16,186,A,358,Nov,2019-12-23 04:47:44.188246,Charlie,Brown,Bisexual
68,72,C,466,Mar,2024-02-23 04:47:44.188246,Ivy,Williams,Pansexual
4,163,B,423,Nov,2019-10-01 04:47:44.188246,David,Smith,Gay
32,149,B,463,Apr,2023-07-20 04:47:44.188246,Eva,Garcia,Pansexual
45,148,C,225,Mar,2023-09-07 04:47:44.188246,Grace,Jones,Gay
19,167,C,296,Apr,2022-08-17 04:47:44.188246,Alice,Martinez,Lesbian
77,54,A,423,Mar,2022-06-01 04:47:44.188246,Grace,Martinez,Lesbian
97,118,A,216,Feb,2020-04-10 04:47:44.188246,Henry,Martinez,Gay
2,163,C,253,Jan,2024-02-12 04:47:44.188246,David,Miller,Pansexual
47,113,B,128,Apr,2019-07-22 04:47:44.188246,Grace,Martinez,Gay
34,82,C,176,Feb,2021-06-17 04:47:44.188246,Henry,Williams,Straight
40,123,B,491,May,2021-08-21 04:47:44.188246,Bob,Davis,Lesbian
93,63,C,398,May,2021-02-03 04:47:44.188246,Frank,Williams,Pansexual
52,80,A,106,Oct,2023-03-01 04:47:44.188246,David,Johnson,Gay
69,120,B,483,Mar,2019-07-31 04:47:44.188246,Grace,Garcia,Bisexual
62,193,A,418,Feb,2019-06-23 04:47:44.188246,Jack,Jones,Bisexual
24,110,C,270,Sep,2022-10-08 04:47:44.188246,Jack,Smith,Straight
66,92,C,324,Sep,2022-06-10 04:47:44.188246,Grace,Garcia,Lesbian
47,177,B,454,Nov,2021-07-26 04:47:44.188246,Ivy,Rodriguez,Gay
15,81,A,174,May,2021-08-22 04:47:44.188246,Eva,Jones,Lesbian
6,144,A,426,Jul,2023-02-02 04:47:44.188246,Ivy,Garcia,Pansexual
26,161,A,100,Oct,2022-01-27 04:47:44.188246,Charlie,Brown,Gay
89,151,A,293,Jul,2021-05-27 04:47:44.188246,Ivy,Jones,Straight
83,103,C,425,Apr,2022-01-03 04:47:44.188246,Charlie,Smith,Pansexual
45,63,C,441,Jun,2023-03-28 04:47:44.188246,Bob,Martinez,Straight
19,109,A,325,Jul,2021-05-11 04:47:44.188246,Charlie,Miller,Straight
54,132,A,394,May,2020-04-18 04:47:44.188246,Jack,Johnson,Pansexual
25,62,B,358,Jan,2019-04-08 04:47:44.188246,Henry,Davis,Gay
54,113,A,229,Jul,2020-08-11 04:47:44.188246,Ivy,Brown,Gay
34,159,B,321,Jul,2023-12-31 04:47:44.188246,Alice,Williams,Lesbian
69,97,B,118,Aug,2022-12-30 04:47:44.188246,Frank,Martinez,Pansexual
58,173,B,382,Nov,2022-03-22 04:47:44.188246,Henry,Smith,Straight
42,117,A,430,Jun,2021-04-27 04:47:44.188246,Charlie,Rodriguez,Straight
48,71,C,237,Aug,2021-11-30 04:47:44.188246,Alice,Williams,Bisexual
38,184,A,202,Aug,2021-10-11 04:47:44.188246,David,Garcia,Bisexual
19,73,C,364,Jul,2019-03-22 04:47:44.188246,David,Johnson,Gay
86,99,A,132,Oct,2021-10-28 04:47:44.188246,Grace,Martinez,Gay
29,115,C,215,Oct,2019-03-22 04:47:44.188246,Charlie,Williams,Straight
55,100,C,398,Jan,2022-10-17 04:47:44.188246,Frank,Miller,Bisexual
85,193,C,373,Mar,2019-11-23 04:47:44.188246,Frank,Davis,Lesbian
4,152,A,213,Dec,2021-09-11 04:47:44.188246,Ivy,Smith,Pansexual
55,93,C,369,May,2019-06-27 04:47:44.188246,Eva,Rodriguez,Bisexual
79,112,A,405,Nov,2023-09-18 04:47:44.188246,Eva,Brown,Lesbian
36,119,A,489,Feb,2019-11-01 04:47:44.188246,Bob,Brown,Bisexual
23,136,A,413,Jul,2020-11-21 04:47:44.188246,Eva,Johnson,Straight
38,162,C,190,Feb,2024-02-07 04:47:44.188246,Charlie,Garcia,Bisexual
29,183,C,322,Feb,2020-09-09 04:47:44.188246,Grace,Brown,Straight
75,71,B,372,Nov,2022-05-08 04:47:44.188246,Ivy,Johnson,Straight
16,80,A,226,Feb,2019-10-23 04:47:44.188246,Frank,Jones,Pansexual
23,172,B,307,Aug,2021-08-04 04:47:44.188246,Bob,Johnson,Straight
49,198,C,479,May,2024-02-17 04:47:44.188246,Bob,Davis,Gay
24,112,C,317,Nov,2019-07-08 04:47:44.188246,Ivy,Garcia,Gay
23,83,C,110,Sep,2020-03-27 04:47:44.188246,Grace,Martinez,Gay
99,67,A,126,Mar,2021-11-09 04:47:44.188246,Bob,Smith,Gay
15,105,C,351,Sep,2023-11-29 04:47:44.188246,Eva,Brown,Pansexual
4,197,B,337,Dec,2024-02-18 04:47:44.188246,Jack,Miller,Lesbian
34,122,C,286,Aug,2021-02-06 04:47:44.188246,Alice,Brown,Gay
60,153,B,232,Oct,2021-12-31 04:47:44.188246,David,Garcia,Straight
40,131,B,116,Mar,2021-09-02 04:47:44.188246,Eva,Brown,Gay
49,97,A,283,May,2022-12-13 04:47:44.188246,Charlie,Brown,Pansexual
61,119,C,478,Dec,2022-12-18 04:47:44.188246,Ivy,Garcia,Straight
54,144,A,208,Mar,2022-09-29 04:47:44.188246,Bob,Smith,Pansexual
91,87,B,472,Sep,2020-03-18 04:47:44.188246,Henry,Williams,Straight
7,109,A,287,Oct,2023-05-08 04:47:44.188246,Grace,Martinez,Bisexual
57,105,A,303,Dec,2021-06-03 04:47:44.188246,Alice,Brown,Straight
82,69,B,393,Nov,2022-09-03 04:47:44.188246,Ivy,Brown,Pansexual
66,87,C,209,Feb,2021-11-09 04:47:44.188246,Alice,Jones,Straight
34,54,B,296,Oct,2021-05-25 04:47:44.188246,David,Brown,Gay
42,75,B,350,Jan,2023-12-12 04:47:44.188246,Alice,Martinez,Bisexual
99,60,A,157,Jul,2023-01-08 04:47:44.188246,Alice,Garcia,Gay
21,140,B,154,May,2020-08-10 04:47:44.188246,Alice,Brown,Lesbian
4,126,C,310,Aug,2022-03-24 04:47:44.188246,Alice,Martinez,Bisexual
98,96,B,223,Sep,2020-12-17 04:47:44.188246,Grace,Martinez,Bisexual
7,136,B,296,Sep,2023-02-26 04:47:44.188246,Henry,Johnson,Bisexual
34,114,B,230,Mar,2021-11-14 04:47:44.188246,Bob,Martinez,Pansexual
33,59,B,285,Jan,2021-11-01 04:47:44.188246,Grace,Johnson,Pansexual
78,99,B,268,Aug,2021-08-22 04:47:44.188246,Ivy,Davis,Straight
42,54,A,428,Jun,2022-11-27 04:47:44.188246,David,Garcia,Pansexual
64,188,B,431,Jan,2022-04-18 04:47:44.188246,Jack,Johnson,Straight
83,141,A,353,Sep,2021-09-15 04:47:44.188246,Charlie,Davis,Pansexual
17,142,B,322,May,2021-05-06 04:47:44.188246,Bob,Davis,Bisexual
32,196,B,246,Jun,2024-02-05 04:47:44.188246,Henry,Smith,Bisexual
10,133,C,256,Dec,2023-05-24 04:47:44.188246,Alice,Martinez,Gay
27,111,A,401,Jan,2019-08-28 04:47:44.188246,Charlie,Brown,Gay
10,51,A,498,Jul,2019-12-13 04:47:44.188246,Eva,Williams,Bisexual
55,197,A,395,Apr,2023-01-21 04:47:44.188246,Grace,Rodriguez,Straight
30,140,B,239,Mar,2021-09-07 04:47:44.188246,Jack,Johnson,Pansexual
19,73,A,311,Jun,2021-12-28 04:47:44.188246,Frank,Davis,Pansexual
40,118,C,431,Sep,2022-12-06 04:47:44.188246,Jack,Rodriguez,Pansexual
37,144,A,386,Sep,2020-02-09 04:47:44.188246,Frank,Brown,Pansexual
16,173,A,434,Jul,2021-05-27 04:47:44.188246,Ivy,Jones,Straight
56,189,B,148,Nov,2023-07-18 04:47:44.188246,Bob,Davis,Bisexual
88,73,A,317,Jul,2022-11-19 04:47:44.188246,Henry,Smith,Pansexual
10,100,C,434,May,2021-10-15 04:47:44.188246,Alice,Smith,Straight
14,160,A,105,Nov,2023-08-12 04:47:44.188246,Frank,Johnson,Lesbian
2,50,B,414,Mar,2019-07-28 04:47:44.188246,Eva,Williams,Lesbian
48,155,B,412,Jan,2021-11-06 04:47:44.188246,Alice,Rodriguez,Gay
84,190,C,378,May,2022-08-20 04:47:44.188246,Ivy,Davis,Lesbian
68,171,C,393,Sep,2023-04-29 04:47:44.188246,Eva,Rodriguez,Bisexual
74,121,A,186,Aug,2021-12-21 04:47:44.188246,Ivy,Jones,Lesbian
57,100,C,453,Dec,2021-05-27 04:47:44.188246,Eva,Brown,Pansexual
7,147,C,341,May,2020-08-30 04:47:44.188246,Charlie,Martinez,Pansexual
73,113,A,169,Aug,2023-06-07 04:47:44.188246,Charlie,Davis,Pansexual
50,133,C,201,Jan,2019-10-16 04:47:44.188246,David,Johnson,Bisexual
12,95,B,145,May,2022-12-25 04:47:44.188246,Alice,Rodriguez,Bisexual
96,192,B,361,Oct,2022-07-06 04:47:44.188246,David,Garcia,Gay
78,169,A,206,Jun,2021-04-03 04:47:44.188246,David,Rodriguez,Bisexual
15,143,B,248,Feb,2021-01-28 04:47:44.188246,David,Smith,Bisexual
76,119,C,424,Aug,2022-03-28 04:47:44.188246,Charlie,Martinez,Gay
75,138,B,349,Mar,2021-10-25 04:47:44.188246,Ivy,Garcia,Straight
39,173,A,285,Mar,2020-02-06 04:47:44.188246,Frank,Johnson,Pansexual
74,99,B,237,Mar,2023-06-28 04:47:44.188246,Eva,Smith,Bisexual
43,103,C,257,Mar,2020-09-03 04:47:44.188246,Grace,Garcia,Pansexual
59,119,B,382,Sep,2022-06-09 04:47:44.188246,Eva,Smith,Bisexual
18,123,C,123,Nov,2019-11-04 04:47:44.188246,Henry,Johnson,Lesbian
48,110,C,160,Aug,2022-11-19 04:47:44.188246,Grace,Brown,Bisexual
1,85,B,360,Jul,2022-11-28 04:47:44.188246,Henry,Smith,Lesbian
13,172,C,117,Dec,2021-12-11 04:47:44.188246,Grace,Williams,Gay
21,78,B,374,Jun,2019-07-23 04:47:44.188246,Grace,Davis,Gay
52,122,A,156,Jul,2021-01-16 04:47:44.188246,Henry,Brown,Straight
57,75,C,348,Mar,2019-09-14 04:47:44.188246,Alice,Johnson,Straight
69,85,A,147,Apr,2021-03-11 04:47:44.188246,Eva,Johnson,Straight
37,122,B,384,Aug,2023-07-08 04:47:44.188246,Bob,Jones,Straight
50,101,C,381,Sep,2019-05-11 04:47:44.188246,Ivy,Brown,Straight
72,130,B,222,May,2024-01-29 04:47:44.188246,Eva,Davis,Bisexual
76,181,C,252,Oct,2020-11-07 04:47:44.188246,Ivy,Smith,Lesbian
45,111,C,324,Oct,2024-01-25 04:47:44.188246,Alice,Johnson,Gay
34,127,B,291,Aug,2021-09-30 04:47:44.188246,Henry,Johnson,Straight
88,149,C,352,Sep,2023-04-12 04:47:44.188246,David,Jones,Straight
62,199,C,231,Jun,2020-04-18 04:47:44.188246,Eva,Williams,Bisexual
69,56,A,393,Aug,2020-09-23 04:47:44.188246,Grace,Martinez,Lesbian
55,163,B,356,Apr,2021-01-06 04:47:44.188246,Ivy,Smith,Pansexual
23,126,C,160,Mar,2023-06-26 04:47:44.188246,Charlie,Davis,Pansexual
34,81,C,256,Jul,2023-02-18 04:47:44.188246,Ivy,Rodriguez,Lesbian
14,175,A,175,Aug,2022-02-01 04:47:44.188246,Ivy,Williams,Bisexual
29,106,A,208,Apr,2024-02-22 04:47:44.188246,Frank,Davis,Straight
3,148,C,186,Dec,2022-04-08 04:47:44.188246,Charlie,Brown,Straight
43,165,B,236,Aug,2020-03-12 04:47:44.188246,Alice,Johnson,Gay
70,148,B,343,Jul,2020-11-27 04:47:44.188246,Charlie,Miller,Gay
33,169,C,356,Apr,2023-12-19 04:47:44.188246,David,Brown,Pansexual
84,52,C,483,Dec,2023-06-07 04:47:44.188246,Alice,Miller,Gay
18,196,B,177,Mar,2019-08-11 04:47:44.188246,Charlie,Martinez,Straight
29,130,A,453,Dec,2021-03-06 04:47:44.188246,Grace,Brown,Bisexual
30,86,B,187,May,2021-05-23 04:47:44.188246,Eva,Garcia,Pansexual
47,128,B,284,Apr,2020-12-27 04:47:44.188246,Eva,Smith,Straight
15,78,B,361,Dec,2020-05-04 04:47:44.188246,Charlie,Smith,Lesbian
19,150,C,374,Apr,2023-06-16 04:47:44.188246,David,Miller,Bisexual
28,160,A,138,Sep,2020-12-25 04:47:44.188246,Frank,Williams,Lesbian
99,73,B,287,Aug,2022-10-06 04:47:44.188246,Henry,Davis,Bisexual
14,192,A,307,Oct,2023-04-12 04:47:44.188246,Alice,Smith,Straight
37,122,C,335,Dec,2021-05-12 04:47:44.188246,Jack,Johnson,Straight
25,98,C,202,Jan,2023-01-30 04:47:44.188246,Eva,Davis,Gay
92,177,B,385,May,2023-01-21 04:47:44.188246,Ivy,Johnson,Straight
91,107,B,454,Apr,2020-08-26 04:47:44.188246,Bob,Jones,Lesbian
99,60,A,378,Sep,2023-04-20 04:47:44.188246,Grace,Jones,Bisexual
45,138,C,302,Jan,2019-04-30 04:47:44.188246,Jack,Brown,Bisexual
6,135,B,415,Dec,2019-05-12 04:47:44.188246,Eva,Garcia,Lesbian
66,88,A,244,May,2021-03-10 04:47:44.188246,Ivy,Garcia,Lesbian
41,192,B,156,Feb,2024-02-23 04:47:44.188246,Grace,Martinez,Straight
57,162,C,242,Apr,2023-03-24 04:47:44.188246,Grace,Martinez,Straight
12,175,C,451,Dec,2021-07-14 04:47:44.188246,Grace,Brown,Straight
52,66,B,195,Oct,2022-07-26 04:47:44.188246,Jack,Johnson,Pansexual
32,150,B,405,Nov,2020-12-05 04:47:44.188246,Alice,Brown,Pansexual
16,59,B,103,Mar,2019-08-23 04:47:44.188246,Bob,Miller,Straight
28,153,A,276,Jan,2020-02-17 04:47:44.188246,Ivy,Garcia,Straight
11,136,A,167,Oct,2021-10-20 04:47:44.188246,Alice,Williams,Gay
79,160,C,434,Dec,2022-11-20 04:47:44.188246,Grace,Williams,Bisexual
57,81,A,498,Feb,2023-12-03 04:47:44.188246,Henry,Brown,Pansexual
33,74,A,259,Jan,2021-08-28 04:47:44.188246,Alice,Brown,Pansexual
8,115,A,169,Aug,2023-09-21 04:47:44.188246,Frank,Williams,Gay
83,186,B,342,Jan,2020-04-27 04:47:44.188246,Ivy,Martinez,Bisexual
64,89,A,471,Aug,2019-12-16 04:47:44.188246,Jack,Johnson,Gay
9,80,A,322,Nov,2021-12-31 04:47:44.188246,Eva,Miller,Bisexual
85,192,A,189,Feb,2021-09-23 04:47:44.188246,Ivy,Williams,Lesbian
78,162,C,193,Nov,2020-06-23 04:47:44.188246,Alice,Martinez,Bisexual
59,113,B,200,Aug,2023-04-10 04:47:44.188246,David,Williams,Bisexual
62,123,A,428,Dec,2022-05-02 04:47:44.188246,Bob,Rodriguez,Straight
68,87,C,439,Sep,2021-04-13 04:47:44.188246,David,Smith,Gay
57,179,C,249,Jul,2022-06-04 04:47:44.188246,Charlie,Davis,Gay
93,52,B,495,Feb,2019-04-02 04:47:44.188246,Jack,Miller,Straight
75,115,B,435,Aug,2020-09-08 04:47:44.188246,Ivy,Jones,Gay
23,167,A,217,Jan,2020-09-16 04:47:44.188246,Alice,Miller,Bisexual
20,129,A,463,Sep,2019-07-21 04:47:44.188246,Ivy,Davis,Lesbian
66,62,B,311,Jun,2021-09-10 04:47:44.188246,David,Martinez,Straight
58,188,A,495,May,2019-04-09 04:47:44.188246,Frank,Brown,Lesbian
97,138,C,144,Feb,2023-11-08 04:47:44.188246,Bob,Garcia,Straight
19,132,A,240,Jul,2022-08-19 04:47:44.188246,Alice,Smith,Gay
6,165,C,372,Jan,2020-12-08 04:47:44.188246,Bob,Davis,Straight
48,56,C,394,May,2021-08-23 04:47:44.188246,David,Jones,Lesbian
14,100,B,260,Apr,2023-08-28 04:47:44.188246,Ivy,Williams,Bisexual
12,81,A,168,May,2023-05-05 04:47:44.188246,Ivy,Miller,Gay
