Column1,Column2,Category,Value,Month,Date,Name,Surname,Orientation
9,146,A,185,Nov,2020-04-14 04:47:48.923375,Eva,Johnson,Straight
2,90,C,359,Apr,2021-09-02 04:47:48.923375,Bob,Miller,Gay
1,128,A,447,Jan,2022-03-03 04:47:48.923375,Grace,Williams,Straight
35,65,C,420,Dec,2021-08-24 04:47:48.923375,Alice,Brown,Lesbian
50,91,A,113,Feb,2022-01-20 04:47:48.923375,Alice,Smith,Gay
13,194,B,109,Jul,2024-01-08 04:47:48.923375,Alice,Garcia,Gay
45,193,B,140,Jan,2019-05-13 04:47:48.923375,Frank,Jones,Bisexual
92,50,C,463,Oct,2023-05-08 04:47:48.923375,Eva,Jones,Straight
18,54,C,445,Sep,2022-05-25 04:47:48.923375,Alice,Williams,Straight
45,83,B,246,Nov,2023-07-24 04:47:48.923375,Alice,Davis,Pansexual
93,56,B,464,Feb,2023-07-19 04:47:48.923375,Alice,Williams,Lesbian
12,198,B,196,Nov,2020-08-17 04:47:48.923375,Eva,Garcia,Bisexual
24,107,C,397,Nov,2023-12-28 04:47:48.923375,Frank,Garcia,Straight
43,93,A,212,Jan,2019-07-01 04:47:48.923375,Bob,Miller,Pansexual
81,150,A,397,Dec,2024-02-05 04:47:48.923375,Henry,Smith,Lesbian
77,141,C,175,Mar,2021-10-21 04:47:48.923375,Bob,Williams,Gay
20,198,B,300,Nov,2023-08-27 04:47:48.923375,Alice,Williams,Straight
63,138,A,283,Aug,2019-08-03 04:47:48.923375,Grace,Johnson,Gay
50,165,B,263,Mar,2020-06-01 04:47:48.923375,Grace,Rodriguez,Pansexual
20,160,B,381,Mar,2021-10-10 04:47:48.923375,Jack,Garcia,Bisexual
70,74,B,176,Feb,2019-11-27 04:47:48.923375,Jack,Smith,Bisexual
29,132,A,493,Aug,2022-02-01 04:47:48.923375,Charlie,Smith,Gay
40,147,A,246,Sep,2021-11-26 04:47:48.923375,Bob,Smith,Lesbian
79,69,A,173,Oct,2023-04-27 04:47:48.923375,Charlie,Davis,Gay
19,156,A,367,Jun,2020-09-01 04:47:48.923375,Frank,Davis,Pansexual
28,117,A,214,Nov,2023-03-21 04:47:48.923375,David,Brown,Bisexual
69,186,C,150,May,2020-11-10 04:47:48.923375,Grace,Williams,Straight
77,150,A,209,Jul,2021-01-03 04:47:48.923375,Ivy,Johnson,Lesbian
90,145,B,237,Jul,2021-09-30 04:47:48.923375,Bob,Johnson,Straight
90,121,C,400,Dec,2022-02-07 04:47:48.923375,Henry,Rodriguez,Lesbian
25,98,A,281,Dec,2021-02-27 04:47:48.923375,Eva,Williams,Pansexual
68,153,A,240,Jul,2020-01-25 04:47:48.923375,Ivy,Davis,Lesbian
14,196,B,168,Oct,2021-12-13 04:47:48.923375,Jack,Brown,Straight
99,75,B,394,Mar,2020-07-16 04:47:48.923375,Henry,Garcia,Pansexual
6,85,A,339,Mar,2019-12-22 04:47:48.923375,Eva,Johnson,Pansexual
58,151,B,151,Sep,2020-04-12 04:47:48.923375,Charlie,Davis,Bisexual
18,67,C,201,Aug,2022-08-19 04:47:48.923375,Grace,Davis,Pansexual
81,135,B,395,Jul,2021-10-27 04:47:48.923375,Charlie,Rodriguez,Lesbian
16,184,B,361,Sep,2023-06-10 04:47:48.923375,Bob,Martinez,Pansexual
24,104,B,175,May,2020-02-08 04:47:48.923375,Ivy,Rodriguez,Gay
5,145,A,226,Apr,2020-09-10 04:47:48.923375,Bob,Miller,Lesbian
48,58,A,134,Feb,2024-02-22 04:47:48.923375,Ivy,Miller,Gay
76,142,A,146,Dec,2022-01-02 04:47:48.923375,Ivy,Miller,Bisexual
73,199,A,431,Mar,2023-04-28 04:47:48.923375,Frank,Smith,Pansexual
17,114,B,174,Nov,2020-08-07 04:47:48.923375,Alice,Brown,Straight
25,75,A,188,Sep,2021-06-11 04:47:48.923375,Frank,Johnson,Lesbian
88,149,A,469,Oct,2023-12-27 04:47:48.923375,Grace,Williams,Straight
46,52,A,219,Jun,2021-10-29 04:47:48.923375,Charlie,Davis,Straight
82,50,A,102,Mar,2019-08-09 04:47:48.923375,Henry,Smith,Straight
52,56,A,260,Mar,2023-09-20 04:47:48.923375,Henry,Rodriguez,Bisexual
19,145,A,259,Feb,2019-10-15 04:47:48.923375,Alice,Rodriguez,Pansexual
53,186,B,414,Apr,2022-05-10 04:47:48.923375,Bob,Smith,Straight
45,89,B,167,May,2019-04-08 04:47:48.923375,Eva,Williams,Pansexual
56,187,A,489,Nov,2020-04-22 04:47:48.923375,Ivy,Miller,Pansexual
62,179,A,422,Jul,2023-05-29 04:47:48.923375,Henry,Johnson,Pansexual
34,107,C,204,Jun,2021-12-12 04:47:48.923375,Eva,Johnson,Gay
93,134,C,160,May,2023-01-28 04:47:48.923375,Alice,Smith,Bisexual
65,101,C,344,Jul,2019-08-05 04:47:48.923375,Eva,Smith,Gay
21,164,C,461,Aug,2023-01-21 04:47:48.923375,Ivy,Smith,Lesbian
54,113,B,366,Jan,2020-12-20 04:47:48.923375,Grace,Martinez,Bisexual
57,136,C,397,Apr,2023-09-05 04:47:48.923375,Charlie,Davis,Straight
37,74,B,155,Apr,2021-02-13 04:47:48.923375,Alice,Garcia,Gay
30,67,C,372,Aug,2020-05-03 04:47:48.923375,Frank,Miller,Gay
28,108,B,250,Dec,2021-04-11 04:47:48.923375,Frank,Williams,Lesbian
72,135,B,272,Nov,2023-06-15 04:47:48.923375,Henry,Rodriguez,Pansexual
53,185,A,278,Dec,2019-05-16 04:47:48.923375,Ivy,Garcia,Lesbian
56,52,A,487,May,2023-01-11 04:47:48.923375,Grace,Rodriguez,Pansexual
91,129,A,289,Aug,2023-03-16 04:47:48.923375,Grace,Jones,Lesbian
70,127,A,275,Dec,2023-01-17 04:47:48.923375,Ivy,Miller,Bisexual
30,155,A,253,Nov,2022-01-29 04:47:48.923375,Eva,Jones,Straight
56,174,A,141,Aug,2023-10-18 04:47:48.923375,Ivy,Jones,Straight
48,197,C,291,Mar,2021-01-17 04:47:48.923375,David,Johnson,Straight
55,192,B,274,Sep,2020-07-09 04:47:48.923375,Bob,Johnson,Gay
51,85,C,270,Apr,2020-12-22 04:47:48.923375,Charlie,Garcia,Gay
44,141,C,437,Aug,2020-07-14 04:47:48.923375,Alice,Rodriguez,Lesbian
54,55,B,287,Feb,2023-11-28 04:47:48.923375,Bob,Garcia,Pansexual
53,64,A,233,Aug,2020-02-26 04:47:48.923375,Eva,Davis,Straight
19,62,B,298,May,2021-06-15 04:47:48.923375,Ivy,Smith,Straight
27,190,A,482,Sep,2020-02-12 04:47:48.923375,Alice,Jones,Gay
90,111,A,324,Oct,2019-09-17 04:47:48.923375,Alice,Williams,Bisexual
56,138,C,202,Jul,2023-12-24 04:47:48.923375,Grace,Garcia,Straight
4,137,C,281,Jul,2021-04-27 04:47:48.923375,Ivy,Rodriguez,Straight
33,106,B,431,Sep,2020-09-04 04:47:48.923375,Jack,Jones,Straight
50,153,B,171,Aug,2020-02-20 04:47:48.923375,David,Davis,Straight
15,179,C,336,Jan,2022-11-30 04:47:48.923375,Grace,Brown,Gay
14,165,C,102,Mar,2023-12-11 04:47:48.923375,Eva,Williams,Pansexual
56,65,A,199,Jun,2023-01-29 04:47:48.923375,Charlie,Smith,Lesbian
7,188,A,442,Mar,2022-08-30 04:47:48.923375,Jack,Johnson,Bisexual
22,113,C,129,May,2020-09-05 04:47:48.923375,Frank,Johnson,Bisexual
96,121,A,473,Jul,2022-12-26 04:47:48.923375,Ivy,Martinez,Pansexual
73,179,A,457,Dec,2021-12-01 04:47:48.923375,Ivy,Smith,Bisexual
17,175,A,319,Mar,2019-06-26 04:47:48.923375,David,Johnson,Bisexual
99,187,A,313,Sep,2023-12-03 04:47:48.923375,Alice,Williams,Gay
60,117,C,356,Mar,2020-02-15 04:47:48.923375,Bob,Smith,Lesbian
70,192,B,147,Mar,2021-01-08 04:47:48.923375,Bob,Jones,Bisexual
48,173,C,185,Aug,2019-09-18 04:47:48.923375,David,Jones,Straight
52,76,C,149,May,2023-03-11 04:47:48.923375,David,Johnson,Lesbian
28,144,A,207,Jan,2019-10-18 04:47:48.923375,Henry,Garcia,Bisexual
66,149,A,377,Sep,2020-05-02 04:47:48.923375,Alice,Williams,Bisexual
16,57,B,492,Mar,2019-07-22 04:47:48.923375,Grace,Johnson,Straight
67,76,C,271,Mar,2021-08-26 04:47:48.923375,Alice,Miller,Straight
29,80,C,225,Nov,2023-12-15 04:47:48.923375,Grace,Jones,Lesbian
72,118,A,349,Dec,2022-05-14 04:47:48.923375,Henry,Davis,Lesbian
4,155,B,295,Jan,2021-04-29 04:47:48.923375,Jack,Johnson,Lesbian
34,76,C,126,Apr,2024-02-10 04:47:48.923375,Grace,Jones,Straight
69,199,A,350,Apr,2021-01-13 04:47:48.923375,David,Smith,Pansexual
87,94,B,426,Feb,2023-02-19 04:47:48.923375,Henry,Garcia,Straight
31,186,B,206,Aug,2020-02-21 04:47:48.923375,Alice,Martinez,Gay
97,196,B,134,Jul,2022-02-15 04:47:48.923375,David,Johnson,Bisexual
79,153,B,326,Dec,2021-11-26 04:47:48.923375,Charlie,Smith,Lesbian
16,114,C,296,Apr,2022-01-07 04:47:48.923375,Frank,Davis,Pansexual
73,106,C,150,Nov,2023-07-10 04:47:48.923375,Jack,Smith,Pansexual
71,197,B,357,Jan,2019-10-11 04:47:48.923375,Charlie,Miller,Pansexual
2,52,A,496,Oct,2019-09-06 04:47:48.923375,Charlie,Jones,Pansexual
77,127,B,169,May,2019-06-14 04:47:48.923375,Henry,Brown,Gay
99,115,A,498,Oct,2020-10-15 04:47:48.923375,Henry,Williams,Lesbian
21,155,C,251,Jan,2022-02-15 04:47:48.923375,Grace,Johnson,Lesbian
87,159,C,205,Nov,2020-11-06 04:47:48.923375,Alice,Brown,Lesbian
10,181,C,237,Nov,2019-11-17 04:47:48.923375,Ivy,Smith,Straight
27,159,C,134,Apr,2020-06-20 04:47:48.923375,Bob,Davis,Gay
64,84,C,496,Nov,2021-12-31 04:47:48.923375,Bob,Miller,Straight
44,153,C,287,Mar,2020-04-04 04:47:48.923375,Grace,Rodriguez,Bisexual
97,130,C,473,May,2023-05-24 04:47:48.923375,Frank,Williams,Bisexual
15,80,C,333,May,2022-11-27 04:47:48.923375,Henry,Brown,Straight
4,140,A,240,Dec,2024-02-27 04:47:48.923375,Grace,Martinez,Pansexual
59,110,A,102,Feb,2023-10-25 04:47:48.923375,Frank,Martinez,Straight
12,100,C,366,Oct,2023-03-09 04:47:48.923375,Grace,Rodriguez,Gay
81,172,B,201,Nov,2020-05-25 04:47:48.923375,Jack,Jones,Bisexual
77,77,B,258,Mar,2022-05-24 04:47:48.923375,Charlie,Smith,Bisexual
46,139,A,171,Jul,2019-09-13 04:47:48.923375,Alice,Johnson,Straight
11,177,A,483,Mar,2020-06-06 04:47:48.923375,Eva,Rodriguez,Gay
34,79,C,178,Apr,2019-11-11 04:47:48.923375,Charlie,Smith,Gay
5,84,C,191,Aug,2023-10-05 04:47:48.923375,Jack,Johnson,Lesbian
82,94,C,272,Mar,2020-10-06 04:47:48.923375,Eva,Martinez,Straight
54,196,C,468,Feb,2020-03-17 04:47:48.923375,David,Garcia,Lesbian
86,98,A,239,Mar,2023-02-11 04:47:48.923375,Charlie,Smith,Gay
51,125,A,128,Jan,2020-01-21 04:47:48.923375,Eva,Miller,Bisexual
47,91,B,399,Mar,2019-12-19 04:47:48.923375,Henry,Miller,Pansexual
84,164,B,307,Aug,2023-07-15 04:47:48.923375,Frank,Williams,Straight
27,101,B,210,Jan,2020-02-24 04:47:48.923375,Grace,Johnson,Bisexual
82,192,A,190,Oct,2021-11-09 04:47:48.923375,Grace,Williams,Lesbian
22,72,C,394,Dec,2021-04-16 04:47:48.923375,Ivy,Rodriguez,Lesbian
97,79,C,404,Jan,2020-08-03 04:47:48.923375,Grace,Martinez,Straight
2,140,B,348,Dec,2024-01-26 04:47:48.923375,Ivy,Rodriguez,Straight
89,129,C,432,Apr,2023-04-11 04:47:48.923375,Henry,Garcia,Bisexual
55,125,C,194,Jun,2023-10-09 04:47:48.923375,Charlie,Miller,Pansexual
33,74,A,247,Mar,2021-04-11 04:47:48.923375,Ivy,Martinez,Straight
40,146,B,122,Sep,2023-10-19 04:47:48.923375,Charlie,Miller,Pansexual
64,62,C,182,May,2022-01-31 04:47:48.923375,Bob,Miller,Pansexual
70,141,A,103,Feb,2020-02-24 04:47:48.923375,Henry,Johnson,Lesbian
4,191,B,309,Jan,2019-11-21 04:47:48.923375,Alice,Miller,Pansexual
27,174,A,229,Mar,2021-03-02 04:47:48.923375,Jack,Jones,Straight
64,159,C,202,Jul,2020-04-11 04:47:48.923375,David,Williams,Bisexual
16,193,C,267,Dec,2021-02-27 04:47:48.923375,David,Miller,Pansexual
17,167,C,199,Mar,2023-12-28 04:47:48.923375,David,Johnson,Lesbian
54,101,B,377,Jul,2023-12-30 04:47:48.923375,Jack,Jones,Pansexual
6,52,C,106,Jan,2020-09-19 04:47:48.923375,Charlie,Garcia,Straight
83,159,B,341,Oct,2020-11-15 04:47:48.923375,Alice,Garcia,Pansexual
10,59,B,405,May,2023-07-07 04:47:48.923375,Eva,Brown,Gay
59,150,B,192,Apr,2021-04-07 04:47:48.923375,Alice,Rodriguez,Straight
3,87,B,241,Nov,2019-12-24 04:47:48.923375,Ivy,Garcia,Lesbian
3,98,B,229,Aug,2021-05-07 04:47:48.923375,Eva,Garcia,Straight
53,54,C,219,Aug,2021-03-23 04:47:48.923375,Ivy,Brown,Gay
47,107,C,368,May,2022-07-05 04:47:48.923375,Bob,Garcia,Straight
91,109,A,289,Feb,2021-03-08 04:47:48.923375,Grace,Jones,Pansexual
77,113,A,109,Nov,2021-09-27 04:47:48.923375,Jack,Garcia,Gay
51,89,A,199,Oct,2023-04-03 04:47:48.923375,Jack,Williams,Pansexual
58,78,C,308,Nov,2022-09-01 04:47:48.923375,Frank,Williams,Pansexual
5,139,C,496,Aug,2019-06-04 04:47:48.923375,Grace,Jones,Gay
42,100,C,433,Mar,2019-06-06 04:47:48.923375,Ivy,Williams,Gay
92,198,B,474,Nov,2022-12-10 04:47:48.923375,Jack,Jones,Pansexual
8,154,C,144,Sep,2020-07-16 04:47:48.923375,Alice,Smith,Bisexual
23,107,A,254,Aug,2019-12-13 04:47:48.923375,David,Garcia,Bisexual
18,187,A,127,Mar,2022-06-13 04:47:48.923375,Charlie,Williams,Bisexual
4,177,A,387,Apr,2020-03-18 04:47:48.923375,Frank,Brown,Pansexual
2,51,B,196,Aug,2019-05-14 04:47:48.923375,Grace,Smith,Bisexual
32,138,A,360,Jul,2020-06-06 04:47:48.923375,Henry,Williams,Straight
97,133,A,443,Jun,2021-08-03 04:47:48.923375,Eva,Brown,Bisexual
23,198,A,309,Nov,2021-03-15 04:47:48.923375,Henry,Smith,Gay
41,115,A,180,Feb,2022-03-24 04:47:48.923375,Ivy,Miller,Gay
79,178,B,496,Jun,2023-04-14 04:47:48.923375,Henry,Brown,Bisexual
23,92,A,120,Apr,2022-01-23 04:47:48.923375,Alice,Miller,Straight
14,145,C,237,Apr,2024-03-02 04:47:48.923375,Charlie,Brown,Bisexual
82,158,B,350,Mar,2022-07-01 04:47:48.923375,Ivy,Brown,Straight
23,102,B,217,Oct,2020-01-17 04:47:48.923375,Alice,Garcia,Pansexual
62,84,A,395,May,2022-05-21 04:47:48.923375,Bob,Martinez,Lesbian
7,114,B,389,Nov,2021-02-02 04:47:48.923375,Henry,Smith,Straight
76,148,B,484,Apr,2021-11-25 04:47:48.923375,Jack,Garcia,Bisexual
24,86,A,372,Nov,2022-10-29 04:47:48.923375,Bob,Smith,Straight
14,176,C,141,Apr,2020-06-15 04:47:48.923375,Charlie,Martinez,Pansexual
44,194,B,421,Oct,2022-05-30 04:47:48.923375,Jack,Williams,Pansexual
7,189,C,303,Aug,2020-06-15 04:47:48.923375,Eva,Johnson,Lesbian
57,164,A,206,Oct,2020-04-24 04:47:48.923375,Jack,Martinez,Straight
67,108,C,470,Sep,2021-12-03 04:47:48.923375,Ivy,Brown,Gay
42,176,B,200,Jul,2021-07-03 04:47:48.923375,Grace,Martinez,Pansexual
50,166,C,222,Jun,2023-10-03 04:47:48.923375,Grace,Martinez,Pansexual
74,79,B,274,Dec,2019-06-19 04:47:48.923375,Frank,Brown,Straight
46,79,C,245,Aug,2019-05-17 04:47:48.923375,Bob,Brown,Lesbian
32,67,B,353,Nov,2022-10-15 04:47:48.923375,Henry,Brown,Straight
77,130,C,129,Mar,2023-08-28 04:47:48.923375,Jack,Garcia,Bisexual
19,82,A,176,Jan,2023-11-16 04:47:48.923375,Frank,Martinez,Bisexual
48,185,B,471,Jul,2021-03-04 04:47:48.923375,Alice,Miller,Bisexual
69,70,A,116,May,2020-10-27 04:47:48.923375,Charlie,Miller,Straight
75,117,A,233,Apr,2022-01-01 04:47:48.923375,Jack,Brown,Gay
73,83,B,101,Dec,2022-11-28 04:47:48.923375,Henry,Johnson,Gay
94,102,B,433,Oct,2021-09-22 04:47:48.923375,Ivy,Williams,Straight
6,63,A,383,Oct,2022-08-15 04:47:48.923375,Eva,Johnson,Pansexual
54,118,A,223,Mar,2020-11-10 04:47:48.923375,Alice,Johnson,Lesbian
73,128,C,312,Jan,2020-11-01 04:47:48.923375,Frank,Rodriguez,Bisexual
77,185,B,164,Oct,2020-12-13 04:47:48.923375,Frank,Williams,Gay
69,61,B,254,Apr,2019-08-29 04:47:48.923375,Henry,Williams,Pansexual
33,185,A,118,Apr,2019-12-01 04:47:48.923375,Henry,Johnson,Lesbian
10,167,C,377,Dec,2024-02-15 04:47:48.923375,Henry,Smith,Gay
37,90,C,364,Apr,2023-11-27 04:47:48.923375,Bob,Williams,Pansexual
83,81,A,146,Aug,2023-02-09 04:47:48.923375,Charlie,Smith,Bisexual
16,127,C,337,Sep,2022-08-17 04:47:48.923375,Grace,Rodriguez,Pansexual
1,80,A,450,Aug,2020-05-22 04:47:48.923375,Bob,Rodriguez,Bisexual
98,66,C,467,Jan,2024-02-21 04:47:48.923375,Eva,Davis,Lesbian
94,93,C,158,Sep,2019-10-11 04:47:48.923375,Henry,Johnson,Lesbian
52,178,A,104,Jun,2022-08-30 04:47:48.923375,Bob,Johnson,Pansexual
80,180,B,408,Nov,2020-09-08 04:47:48.923375,Henry,Smith,Gay
13,99,C,140,Dec,2020-02-03 04:47:48.923375,Bob,Williams,Gay
4,106,A,264,Jun,2022-11-08 04:47:48.923375,Charlie,Smith,Lesbian
85,198,B,435,Feb,2023-11-17 04:47:48.923375,Jack,Johnson,Lesbian
6,106,A,144,Jan,2020-03-15 04:47:48.923375,Ivy,Williams,Gay
1,63,B,194,Apr,2024-03-11 04:47:48.923375,Grace,Garcia,Gay
27,174,C,487,Jun,2019-08-16 04:47:48.923375,Charlie,Williams,Lesbian
31,175,C,225,Oct,2021-04-24 04:47:48.923375,Jack,Jones,Pansexual
98,56,B,158,Nov,2019-08-06 04:47:48.923375,Jack,Jones,Bisexual
46,121,C,348,Feb,2022-01-26 04:47:48.923375,Henry,Rodriguez,Pansexual
71,140,B,255,Feb,2019-07-13 04:47:48.923375,Henry,Williams,Straight
28,120,B,181,Feb,2023-08-22 04:47:48.923375,Frank,Jones,Bisexual
61,130,C,471,Feb,2019-04-27 04:47:48.923375,Alice,Garcia,Bisexual
88,65,A,155,Oct,2023-08-02 04:47:48.923375,Frank,Rodriguez,Bisexual
71,159,A,160,Aug,2021-12-10 04:47:48.923375,Eva,Smith,Gay
32,197,C,490,Feb,2023-11-16 04:47:48.923375,Alice,Smith,Lesbian
60,138,A,231,Jan,2022-09-10 04:47:48.923375,David,Miller,Gay
47,101,C,127,Aug,2023-11-09 04:47:48.923375,David,Brown,Gay
68,147,B,131,Jun,2019-05-26 04:47:48.923375,Ivy,Garcia,Lesbian
18,89,C,166,Sep,2020-03-06 04:47:48.923375,Eva,Miller,Pansexual
18,191,C,231,Sep,2023-07-19 04:47:48.923375,Ivy,Johnson,Pansexual
93,69,A,447,Apr,2023-08-22 04:47:48.923375,Alice,Martinez,Pansexual
26,96,C,454,Oct,2023-05-30 04:47:48.923375,Ivy,Williams,Gay
94,75,B,151,May,2023-02-04 04:47:48.923375,Bob,Johnson,Pansexual
10,131,B,138,Apr,2019-07-02 04:47:48.923375,Jack,Davis,Straight
69,149,A,452,Jun,2022-01-28 04:47:48.923375,Jack,Davis,Lesbian
17,198,C,454,Feb,2019-07-12 04:47:48.923375,Grace,Jones,Straight
94,197,B,260,Jan,2023-08-06 04:47:48.923375,Charlie,Williams,Lesbian
90,156,B,317,Jan,2020-01-12 04:47:48.923375,Ivy,Miller,Gay
68,192,B,195,Nov,2023-03-15 04:47:48.923375,Charlie,Jones,Bisexual
64,70,C,459,Jan,2022-04-30 04:47:48.923375,Henry,Jones,Pansexual
4,93,A,233,Jun,2020-02-15 04:47:48.923375,Grace,Miller,Gay
91,120,B,351,Jan,2020-01-11 04:47:48.923375,Henry,Garcia,Pansexual
85,139,A,169,Feb,2021-05-25 04:47:48.923375,Henry,Williams,Gay
92,69,A,472,Dec,2022-08-23 04:47:48.923375,Alice,Rodriguez,Gay
96,128,A,179,Mar,2019-09-19 04:47:48.923375,Grace,Rodriguez,Gay
22,183,A,439,Dec,2021-04-03 04:47:48.923375,Bob,Rodriguez,Lesbian
60,89,B,116,May,2020-07-25 04:47:48.923375,Frank,Williams,Bisexual
81,133,C,432,Aug,2022-02-07 04:47:48.923375,Grace,Johnson,Pansexual
96,97,C,405,Feb,2020-06-24 04:47:48.923375,Frank,Johnson,Pansexual
19,188,B,203,Nov,2020-01-17 04:47:48.923375,Grace,Rodriguez,Gay
29,185,C,287,Mar,2023-01-05 04:47:48.923375,Henry,Jones,Gay
27,161,C,497,Nov,2021-06-27 04:47:48.923375,Charlie,Davis,Gay
35,109,A,145,Jun,2020-04-11 04:47:48.923375,Alice,Johnson,Gay
59,163,B,326,Dec,2020-12-31 04:47:48.923375,David,Johnson,Straight
35,183,C,478,Jun,2021-10-09 04:47:48.923375,Jack,Garcia,Straight
27,188,B,246,Sep,2021-04-16 04:47:48.923375,Ivy,Johnson,Straight
75,150,C,465,Dec,2024-01-02 04:47:48.923375,Grace,Brown,Bisexual
7,184,B,338,Sep,2019-10-29 04:47:48.923375,Henry,Garcia,Straight
5,84,B,348,Aug,2019-09-14 04:47:48.923375,Bob,Jones,Pansexual
52,55,A,301,Apr,2024-02-04 04:47:48.923375,Charlie,Davis,Lesbian
42,64,A,138,Feb,2023-08-15 04:47:48.923375,Jack,Johnson,Lesbian
24,121,C,201,Jan,2021-11-04 04:47:48.923375,Charlie,Rodriguez,Gay
6,129,A,125,Aug,2021-11-21 04:47:48.923375,Ivy,Garcia,Bisexual
64,159,C,129,Oct,2022-05-16 04:47:48.923375,David,Williams,Pansexual
58,95,C,153,Dec,2020-04-08 04:47:48.923375,Henry,Davis,Lesbian
2,145,A,133,Sep,2023-09-07 04:47:48.923375,Grace,Davis,Gay
50,130,B,288,Mar,2021-08-14 04:47:48.923375,Henry,Garcia,Lesbian
53,191,C,471,Jun,2023-11-21 04:47:48.923375,Alice,Miller,Straight
5,63,B,344,Dec,2022-06-14 04:47:48.923375,Charlie,Rodriguez,Straight
21,94,A,426,Apr,2020-09-29 04:47:48.923375,Ivy,Johnson,Gay
6,116,B,278,Jun,2023-03-28 04:47:48.923375,Charlie,Johnson,Straight
43,130,A,411,Apr,2023-10-22 04:47:48.923375,Jack,Rodriguez,Bisexual
64,65,B,289,Apr,2022-08-02 04:47:48.923375,Alice,Smith,Gay
85,82,A,481,May,2023-03-12 04:47:48.923375,Grace,Smith,Lesbian
28,131,A,187,Sep,2023-08-13 04:47:48.923375,Eva,Rodriguez,Bisexual
3,91,B,322,Apr,2022-11-24 04:47:48.923375,Grace,Johnson,Lesbian
5,91,A,316,Nov,2022-10-02 04:47:48.923375,Charlie,Smith,Gay
31,104,C,190,Aug,2022-05-25 04:47:48.923375,Henry,Jones,Lesbian
8,73,A,440,Jan,2019-04-02 04:47:48.923375,David,Smith,Pansexual
89,182,B,253,Mar,2023-04-28 04:47:48.923375,Eva,Jones,Pansexual
56,76,A,216,Jul,2023-01-22 04:47:48.923375,Ivy,Williams,Bisexual
99,119,C,100,Oct,2023-12-26 04:47:48.923375,Grace,Rodriguez,Bisexual
27,191,B,341,Apr,2020-07-26 04:47:48.923375,Eva,Jones,Pansexual
42,66,C,353,Dec,2022-07-11 04:47:48.923375,Frank,Smith,Gay
28,181,B,488,Jul,2021-02-05 04:47:48.923375,Alice,Rodriguez,Gay
5,156,B,226,Nov,2024-01-01 04:47:48.923375,Eva,Miller,Lesbian
2,184,C,435,Jun,2022-02-27 04:47:48.923375,Charlie,Smith,Bisexual
79,74,A,385,Jan,2021-05-11 04:47:48.923375,Henry,Miller,Straight
7,175,B,110,Dec,2021-06-20 04:47:48.923375,Frank,Davis,Pansexual
9,50,C,257,Sep,2020-12-14 04:47:48.923375,Alice,Williams,Gay
90,102,A,324,Dec,2022-02-01 04:47:48.923375,Henry,Jones,Pansexual
49,164,C,118,Oct,2020-01-26 04:47:48.923375,Ivy,Davis,Lesbian
81,161,B,139,Feb,2023-02-13 04:47:48.923375,Grace,Rodriguez,Gay
25,175,A,360,Jun,2023-06-17 04:47:48.923375,Alice,Jones,Pansexual
82,148,C,378,Dec,2021-02-25 04:47:48.923375,Jack,Miller,Straight
66,180,B,124,Jul,2023-07-06 04:47:48.923375,David,Brown,Straight
18,150,C,304,Oct,2020-03-30 04:47:48.923375,Henry,Garcia,Bisexual
89,71,B,336,Oct,2023-11-25 04:47:48.923375,David,Williams,Bisexual
25,138,B,317,Jul,2019-06-19 04:47:48.923375,Charlie,Jones,Gay
98,107,C,414,Jul,2024-03-07 04:47:48.923375,Eva,Garcia,Pansexual
73,131,C,224,Dec,2022-10-01 04:47:48.923375,Jack,Miller,Gay
44,126,A,347,Jun,2023-01-15 04:47:48.923375,David,Garcia,Gay
44,64,B,114,Feb,2022-03-02 04:47:48.923375,Alice,Garcia,Pansexual
34,120,A,431,Sep,2021-11-24 04:47:48.923375,Ivy,Miller,Bisexual
55,97,B,381,Dec,2022-08-05 04:47:48.923375,Ivy,Johnson,Pansexual
21,68,B,379,Sep,2021-04-15 04:47:48.923375,David,Garcia,Straight
16,122,A,372,Jun,2023-01-09 04:47:48.923375,David,Davis,Pansexual
71,116,B,180,Feb,2021-12-23 04:47:48.923375,Henry,Johnson,Pansexual
40,91,C,322,Jul,2024-02-19 04:47:48.923375,Bob,Davis,Bisexual
56,108,A,341,Apr,2022-11-12 04:47:48.923375,Alice,Johnson,Bisexual
84,155,C,352,Aug,2019-10-28 04:47:48.923375,Alice,Davis,Gay
50,180,C,312,Jun,2022-12-27 04:47:48.923375,Bob,Johnson,Bisexual
34,55,C,444,Nov,2019-09-23 04:47:48.923375,David,Davis,Pansexual
62,186,B,398,Jul,2022-04-05 04:47:48.923375,Jack,Smith,Lesbian
15,169,A,160,Mar,2021-09-13 04:47:48.923375,Henry,Williams,Straight
28,110,B,393,Jan,2020-09-08 04:47:48.923375,Alice,Rodriguez,Pansexual
37,171,A,483,Jan,2021-11-24 04:47:48.923375,Grace,Martinez,Pansexual
87,129,A,177,Feb,2021-12-01 04:47:48.923375,Frank,Miller,Straight
40,81,C,246,Aug,2023-09-10 04:47:48.923375,Henry,Davis,Gay
96,119,C,204,Oct,2020-08-25 04:47:48.923375,Alice,Williams,Pansexual
76,83,C,488,May,2019-12-07 04:47:48.923375,Jack,Williams,Lesbian
45,173,C,215,May,2019-08-26 04:47:48.923375,Frank,Rodriguez,Gay
25,194,B,188,Jul,2021-03-30 04:47:48.923375,Grace,Jones,Gay
